isAdapt,round,chain,value
true,5,137,0.7977812153900625
true,5,138,0.7614084572476176
true,5,139,0.5444389697254862
true,5,140,0.4721131243258518
true,5,141,0.49307519454606186
true,5,142,0.45765391351318346
true,5,143,0.6199315189796994
true,5,144,0.5678779897784252
true,5,145,0.6597316503453539
true,5,146,0.6674086308778454
true,5,147,0.7199742960882981
true,5,148,0.013946938734376373
true,6,0,0.1926733773439138
true,6,1,0.20148160452061878
true,6,2,0.19685851954659567
true,6,3,0.18032786906463924
true,6,4,0.21311475409836061
true,6,5,0.1967213114754099
true,6,6,0.2131147540983614
true,6,7,0.19672131147564567
true,6,8,0.1967213114754723
true,6,9,0.1967213114754351
true,6,10,0.24464378532157946
true,6,11,0.21321479263646484
true,6,12,0.2809419598025579
true,6,13,0.42987824915043976
true,6,14,0.3931558992854682
true,6,15,0.48397770365636805
true,6,16,0.3494234013436658
true,6,17,0.7300256614730667
true,6,18,0.5019283645394379
true,6,19,0.7794484048347727
true,6,20,0.844357200194364
true,6,21,0.8390620725329592
true,6,22,0.8095678796921445
true,6,23,0.8255859465375952
true,6,24,0.8366160343578413
true,6,25,0.9143056454238426
true,6,26,0.8619430201783205
true,6,27,0.8955448183349084
true,6,28,0.9035270758377342
true,6,29,0.8796718317458291
true,6,30,0.9112567204087687
true,6,31,0.852867252536585
true,6,32,0.866598404880339
true,6,33,0.8490234119188137
true,6,34,0.8352623761526208
true,6,35,0.8489306363102859
true,6,36,0.9283236297771955
true,6,37,0.9282022712494136
true,6,38,0.9066118690255107
true,6,39,0.8995803772449231
true,6,40,0.9556561337890928
true,6,41,0.9462122608950614
true,6,42,0.9312113198045892
true,6,43,0.9122196298673685
true,6,44,0.9563318715515589
true,6,45,0.9814776000653249
true,6,46,0.9322044957873109
true,6,47,0.9429985267590936
true,6,48,0.948359538367006
true,6,49,0.9305650311165398
true,6,50,0.9158052449862473
true,6,51,0.9343185427766915
true,6,52,0.9387718246350731
true,6,53,0.9520540760473258
true,6,54,0.9257586597701293
true,6,55,0.9071542193475204
true,6,56,0.9611160366943174
true,6,57,0.9500755889499177
true,6,58,0.9670957862521374
true,6,59,0.9806440937557552
true,6,60,0.950455240869064
true,6,61,0.9743015814030992
true,6,62,0.9563245987375159
true,6,63,0.9185321197682071
true,6,64,0.9459508094247001
true,6,65,0.9733392610124039
true,6,66,0.9579461200518994
true,6,67,0.9536449841317108
true,6,68,0.9656047051042618
true,6,69,0.9484493957738719
true,6,70,0.9452477843480709
true,6,71,0.8965478142471875
true,6,72,0.9500685520617764
true,6,73,0.9692514778673947
true,6,74,0.9579419079482031
true,6,75,0.9764796253611419
true,6,76,0.9705240283106931
true,6,77,0.9337186469099806
true,6,78,0.9788507467748994
true,6,79,0.9457511597308854
true,6,80,0.9751371634780999
true,6,81,0.9696424427783774
true,6,82,0.9746176147609181
true,6,83,0.9611406070821186
true,6,84,0.9709685593730952
true,6,85,0.9682267590463156
true,6,86,0.9595028558830714
true,6,87,0.9916778963887406
true,6,88,0.9712661388640897
