"","model","chain","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"248","CHRVariational",0,16,"SKL","IS",2,1,-0.0102940345563163,0.0319537545415388,0.322154147580198
"249","CHRVariational",0,16,"SKL","IS",3,0.5,-0.0115447959472445,0.0481529739107073,0.239752501447838
"250","CHRVariational",0,16,"SKL","IS",3,1,-0.0115447959472445,0.0481529739107073,0.239752501447838
"251","CHRVariational",0,16,"SKL","MCMC",-1,0.5,0.14964707338704,0.104702254519176,1.42926314313158
"252","CHRVariational",0,16,"SKL","MCMC",-1,1,0.14964707338704,0.104702254519176,1.42926314313158
"253","CHRVariational",0,16,"SKL","MCMC",0,0.5,-0.0122838328442666,0.0224862636904062,0.546281632795557
"254","CHRVariational",0,16,"SKL","MCMC",0,1,-0.0122838328442666,0.0224862636904062,0.546281632795557
"255","CHRVariational",0,16,"SKL","MCMC",1,0.5,0.00868984324426147,0.0109511114581471,0.793512446428132
"256","CHRVariational",0,16,"SKL","MCMC",1,1,0.00868984324426147,0.0109511114581471,0.793512446428132
"257","CHRVariational",0,16,"SKL","MCMC",2,0.5,-0.0183023386459564,0.0315572009831989,0.5799734474455
"258","CHRVariational",0,16,"SKL","MCMC",2,1,-0.0183023386459564,0.0315572009831989,0.5799734474455
"259","CHRVariational",0,16,"SKL","MCMC",3,0.5,-0.021546622269169,0.0447744998481341,0.481225303292069
"260","CHRVariational",0,16,"SKL","MCMC",3,1,-0.021546622269169,0.0447744998481341,0.481225303292069
"261","CHRVariational",0,16,"SKL","OFF",-1,0.5,0.136713359586532,0.148937419440113,0.91792485797368
"262","CHRVariational",0,16,"SKL","OFF",-1,1,0.136713359586532,0.148937419440113,0.91792485797368
"263","CHRVariational",0,16,"SKL","OFF",0,0.5,-0.0114610635169343,0.0251627563233918,0.455477268453293
"264","CHRVariational",0,16,"SKL","OFF",0,1,-0.0114610635169343,0.0251627563233918,0.455477268453293
"265","CHRVariational",0,16,"SKL","OFF",1,0.5,0.00793140244513501,0.0122141951249314,0.649359402237286
"266","CHRVariational",0,16,"SKL","OFF",1,1,0.00793140244513501,0.0122141951249314,0.649359402237286
"267","CHRVariational",0,16,"SKL","OFF",2,0.5,-0.0207601440065607,0.0313299878061257,0.662628537713687
"268","CHRVariational",0,16,"SKL","OFF",2,1,-0.0207601440065607,0.0313299878061257,0.662628537713687
"269","CHRVariational",0,16,"SKL","OFF",3,0.5,-0.0258626346098665,0.0452060232196138,0.572105944471694
"270","CHRVariational",0,16,"SKL","OFF",3,1,-0.0258626346098665,0.0452060232196138,0.572105944471694
"271","CHRVariational",0,32,"ApproxRejection","IS",-1,0.5,0.0867085208716327,0.0292966122602858,2.95967738867794
"272","CHRVariational",0,32,"ApproxRejection","IS",-1,1,0.0867085208716327,0.0292966122602858,2.95967738867794
"273","CHRVariational",0,32,"ApproxRejection","IS",0,0.5,-0.00270643764531981,0.00678605789961287,0.39882324692134
"274","CHRVariational",0,32,"ApproxRejection","IS",0,1,-0.00270643764531981,0.00678605789961287,0.39882324692134
"275","CHRVariational",0,32,"ApproxRejection","IS",1,0.5,0.00216101561019255,0.00233909920482461,0.923866591778262
"276","CHRVariational",0,32,"ApproxRejection","IS",1,1,0.00216101561019255,0.00233909920482461,0.923866591778262
"277","CHRVariational",0,32,"ApproxRejection","IS",2,0.5,-0.00381852425811938,0.00746039584082335,0.511839363432216
"278","CHRVariational",0,32,"ApproxRejection","IS",2,1,-0.00381852425811938,0.00746039584082335,0.511839363432216
"279","CHRVariational",0,32,"ApproxRejection","IS",3,0.5,-0.00434160576785666,0.0122131958511002,0.355484823201746
"280","CHRVariational",0,32,"ApproxRejection","IS",3,1,-0.00434160576785666,0.0122131958511002,0.355484823201746
"281","CHRVariational",0,32,"ApproxRejection","MCMC",-1,0.5,0.085445631223806,0.0263929821646331,3.23743753891911
"282","CHRVariational",0,32,"ApproxRejection","MCMC",-1,1,0.085445631223806,0.0263929821646332,3.23743753891911
"283","CHRVariational",0,32,"ApproxRejection","MCMC",0,0.5,-0.00301597130865412,0.00488698052523825,0.617144122649656
"284","CHRVariational",0,32,"ApproxRejection","MCMC",0,1,-0.00301597130865412,0.00488698052523825,0.617144122649656
"285","CHRVariational",0,32,"ApproxRejection","MCMC",1,0.5,0.00229205771107833,0.00171820706467996,1.3339822412529
"286","CHRVariational",0,32,"ApproxRejection","MCMC",1,1,0.00229205771107833,0.00171820706467996,1.3339822412529
"287","CHRVariational",0,32,"ApproxRejection","MCMC",2,0.5,-0.00472594607278796,0.00599480304824077,0.788340506728545
"288","CHRVariational",0,32,"ApproxRejection","MCMC",2,1,-0.00472594607278796,0.00599480304824077,0.788340506728545
"289","CHRVariational",0,32,"ApproxRejection","MCMC",3,0.5,-0.00568125385334314,0.00958280486876394,0.592859181747687
"290","CHRVariational",0,32,"ApproxRejection","MCMC",3,1,-0.00568125385334314,0.00958280486876394,0.592859181747687
"291","CHRVariational",0,32,"ApproxRejection","OFF",-1,0.5,0.0874140317537735,0.0334160872965696,2.61592660379324
"292","CHRVariational",0,32,"ApproxRejection","OFF",-1,1,0.0874140317537735,0.0334160872965696,2.61592660379324
"293","CHRVariational",0,32,"ApproxRejection","OFF",0,0.5,-0.00307262249065803,0.00546429737574244,0.562308798254332
"294","CHRVariational",0,32,"ApproxRejection","OFF",0,1,-0.00307262249065803,0.00546429737574244,0.562308798254332
"295","CHRVariational",0,32,"ApproxRejection","OFF",1,0.5,0.0023064879112615,0.00204751654687572,1.12648071869355
"296","CHRVariational",0,32,"ApproxRejection","OFF",1,1,0.0023064879112615,0.00204751654687572,1.12648071869355
"297","CHRVariational",0,32,"ApproxRejection","OFF",2,0.5,-0.0047793250821015,0.00704657811072806,0.678247655386834
"298","CHRVariational",0,32,"ApproxRejection","OFF",2,1,-0.0047793250821015,0.00704657811072806,0.678247655386834
"299","CHRVariational",0,32,"ApproxRejection","OFF",3,0.5,-0.00571634756682053,0.0112885784710524,0.5063832954237
"300","CHRVariational",0,32,"ApproxRejection","OFF",3,1,-0.00571634756682053,0.0112885784710524,0.5063832954237
"301","CHRVariational",0,32,"Rejection","IS",-1,0.5,0.0867085208716327,0.0292966122602858,2.95967738867794
"302","CHRVariational",0,32,"Rejection","IS",-1,1,0.0867085208716327,0.0292966122602858,2.95967738867794
"303","CHRVariational",0,32,"Rejection","IS",0,0.5,-0.00270643764531981,0.00678605789961287,0.39882324692134
"304","CHRVariational",0,32,"Rejection","IS",0,1,-0.00270643764531981,0.00678605789961287,0.39882324692134
"305","CHRVariational",0,32,"Rejection","IS",1,0.5,0.00216101561019255,0.00233909920482461,0.923866591778262
"306","CHRVariational",0,32,"Rejection","IS",1,1,0.00216101561019255,0.00233909920482461,0.923866591778262
"307","CHRVariational",0,32,"Rejection","IS",2,0.5,-0.00381852425811938,0.00746039584082335,0.511839363432216
"308","CHRVariational",0,32,"Rejection","IS",2,1,-0.00381852425811938,0.00746039584082335,0.511839363432216
"309","CHRVariational",0,32,"Rejection","IS",3,0.5,-0.00434160576785666,0.0122131958511002,0.355484823201746
"310","CHRVariational",0,32,"Rejection","IS",3,1,-0.00434160576785666,0.0122131958511002,0.355484823201746
"311","CHRVariational",0,32,"Rejection","MCMC",-1,0.5,0.085445631223806,0.0263929821646332,3.23743753891911
"312","CHRVariational",0,32,"Rejection","MCMC",-1,1,0.085445631223806,0.0263929821646332,3.23743753891911
"313","CHRVariational",0,32,"Rejection","MCMC",0,0.5,-0.00301597130865412,0.00488698052523825,0.617144122649656
"314","CHRVariational",0,32,"Rejection","MCMC",0,1,-0.00301597130865412,0.00488698052523825,0.617144122649656
"315","CHRVariational",0,32,"Rejection","MCMC",1,0.5,0.00229205771107833,0.00171820706467996,1.3339822412529
"316","CHRVariational",0,32,"Rejection","MCMC",1,1,0.00229205771107833,0.00171820706467996,1.3339822412529
"317","CHRVariational",0,32,"Rejection","MCMC",2,0.5,-0.00472594607278796,0.00599480304824077,0.788340506728545
"318","CHRVariational",0,32,"Rejection","MCMC",2,1,-0.00472594607278796,0.00599480304824077,0.788340506728545
"319","CHRVariational",0,32,"Rejection","MCMC",3,0.5,-0.00568125385334314,0.00958280486876394,0.592859181747687
"320","CHRVariational",0,32,"Rejection","MCMC",3,1,-0.00568125385334314,0.00958280486876394,0.592859181747687
"321","CHRVariational",0,32,"Rejection","OFF",-1,0.5,0.0874140317537735,0.0334160872965696,2.61592660379324
"322","CHRVariational",0,32,"Rejection","OFF",-1,1,0.0874140317537735,0.0334160872965696,2.61592660379324
"323","CHRVariational",0,32,"Rejection","OFF",0,0.5,-0.00307262249065803,0.00546429737574244,0.562308798254332
"324","CHRVariational",0,32,"Rejection","OFF",0,1,-0.00307262249065803,0.00546429737574244,0.562308798254332
"325","CHRVariational",0,32,"Rejection","OFF",1,0.5,0.0023064879112615,0.00204751654687572,1.12648071869355
"326","CHRVariational",0,32,"Rejection","OFF",1,1,0.0023064879112615,0.00204751654687572,1.12648071869355
"327","CHRVariational",0,32,"Rejection","OFF",2,0.5,-0.0047793250821015,0.00704657811072806,0.678247655386834
"328","CHRVariational",0,32,"Rejection","OFF",2,1,-0.0047793250821015,0.00704657811072806,0.678247655386834
"329","CHRVariational",0,32,"Rejection","OFF",3,0.5,-0.00571634756682053,0.0112885784710524,0.5063832954237
"330","CHRVariational",0,32,"Rejection","OFF",3,1,-0.00571634756682053,0.0112885784710524,0.5063832954237
"331","CHRVariational",0,32,"SKL","IS",-1,0.5,0.0322113128547514,0.0253908188513322,1.26862048220478
"332","CHRVariational",0,32,"SKL","IS",-1,1,0.0322113128547514,0.0253908188513322,1.26862048220478
"333","CHRVariational",0,32,"SKL","IS",0,0.5,-0.00157116445536922,0.00593345112797599,0.264797741058528
"334","CHRVariational",0,32,"SKL","IS",0,1,-0.00157116445536922,0.00593345112797599,0.264797741058528
"335","CHRVariational",0,32,"SKL","IS",1,0.5,0.00145097379967328,0.00196050953066691,0.74010035502337
"336","CHRVariational",0,32,"SKL","IS",1,1,0.00145097379967328,0.00196050953066691,0.74010035502337
"337","CHRVariational",0,32,"SKL","IS",2,0.5,-0.00186634886415736,0.00683945326622425,0.272879832862384
"338","CHRVariational",0,32,"SKL","IS",2,1,-0.00186634886415736,0.00683945326622425,0.272879832862384
"339","CHRVariational",0,32,"SKL","IS",3,0.5,-0.00173419607679377,0.0115331748390983,0.150365888056663
"340","CHRVariational",0,32,"SKL","IS",3,1,-0.00173419607679377,0.0115331748390983,0.150365888056663
"341","CHRVariational",0,32,"SKL","MCMC",-1,0.5,0.024860038298238,0.0367799366027131,0.675913027441277
"342","CHRVariational",0,32,"SKL","MCMC",-1,1,0.024860038298238,0.0367799366027131,0.675913027441277
"343","CHRVariational",0,32,"SKL","MCMC",0,0.5,-0.0015287351753638,0.00543103682212917,0.281481276122977
"344","CHRVariational",0,32,"SKL","MCMC",0,1,-0.0015287351753638,0.00543103682212917,0.281481276122977
"345","CHRVariational",0,32,"SKL","MCMC",1,0.5,0.00141120233313506,0.00232679507733328,0.606500480804018
"346","CHRVariational",0,32,"SKL","MCMC",1,1,0.00141120233313506,0.00232679507733328,0.606500480804017
"347","CHRVariational",0,32,"SKL","MCMC",2,0.5,-0.00265552345501503,0.00691587752605204,0.383974910633061
"348","CHRVariational",0,32,"SKL","MCMC",2,1,-0.00265552345501503,0.00691587752605204,0.383974910633061
"349","CHRVariational",0,32,"SKL","MCMC",3,0.5,-0.00297713396204468,0.0103780533102767,0.286868247159284
"350","CHRVariational",0,32,"SKL","MCMC",3,1,-0.00297713396204468,0.0103780533102767,0.286868247159284
"351","CHRVariational",0,32,"SKL","OFF",-1,0.5,0.0253145155525297,0.0621369429294165,0.407398793038231
"352","CHRVariational",0,32,"SKL","OFF",-1,1,0.0253145155525297,0.0621369429294165,0.407398793038231
"353","CHRVariational",0,32,"SKL","OFF",0,0.5,-0.00158855551932923,0.0105439107917729,0.150660940774341
"354","CHRVariational",0,32,"SKL","OFF",0,1,-0.00158855551932923,0.0105439107917729,0.150660940774341
"355","CHRVariational",0,32,"SKL","OFF",1,0.5,0.0014711329277782,0.004240739373613,0.346904819695352
"356","CHRVariational",0,32,"SKL","OFF",1,1,0.0014711329277782,0.004240739373613,0.346904819695352
"357","CHRVariational",0,32,"SKL","OFF",2,0.5,-0.00342987566208871,0.0130345815739106,0.263136614139865
"358","CHRVariational",0,32,"SKL","OFF",2,1,-0.00342987566208871,0.0130345815739106,0.263136614139865
"359","CHRVariational",0,32,"SKL","OFF",3,0.5,-0.00398094069011649,0.0201005470331448,0.198051360669543
"360","CHRVariational",0,32,"SKL","OFF",3,1,-0.00398094069011649,0.0201005470331448,0.198051360669543
"361","CHRVariational",1,4,"ApproxRejection","IS",-1,0.5,NA,NA,NA
"362","CHRVariational",1,4,"ApproxRejection","IS",-1,1,0.439099068330913,0.155395811780961,2.82568148586815
"363","CHRVariational",1,4,"ApproxRejection","IS",0,0.5,NA,NA,NA
"364","CHRVariational",1,4,"ApproxRejection","IS",0,1,-0.0094360068007342,0.0095235841326411,0.990804162520418
"365","CHRVariational",1,4,"ApproxRejection","IS",1,0.5,NA,NA,NA
"366","CHRVariational",1,4,"ApproxRejection","IS",1,1,0.00735718070059465,0.00644049637409363,1.14233131629238
"367","CHRVariational",1,4,"ApproxRejection","IS",2,0.5,NA,NA,NA
"368","CHRVariational",1,4,"ApproxRejection","IS",2,1,-0.0128018546772202,0.0141415274180392,0.905266757881463
"369","CHRVariational",1,4,"ApproxRejection","IS",3,0.5,NA,NA,NA
"370","CHRVariational",1,4,"ApproxRejection","IS",3,1,-0.0124292967605201,0.0203197724198368,0.611684840937796
"371","CHRVariational",1,4,"ApproxRejection","MCMC",-1,0.5,0.698242871941535,0.0898878155077029,7.76793682211244
"372","CHRVariational",1,4,"ApproxRejection","MCMC",-1,1,0.698242871941535,0.0898878155077028,7.76793682211244
"373","CHRVariational",1,4,"ApproxRejection","MCMC",0,0.5,-0.00782353385999315,0.0067740386856802,1.15492901989643
"374","CHRVariational",1,4,"ApproxRejection","MCMC",0,1,-0.00782353385999315,0.0067740386856802,1.15492901989643
"375","CHRVariational",1,4,"ApproxRejection","MCMC",1,0.5,0.00867533906357307,0.00520234955983046,1.66758095814227
"376","CHRVariational",1,4,"ApproxRejection","MCMC",1,1,0.00867533906357307,0.00520234955983046,1.66758095814227
"377","CHRVariational",1,4,"ApproxRejection","MCMC",2,0.5,-0.0208579320250795,0.00972229985668907,2.14537016267082
"378","CHRVariational",1,4,"ApproxRejection","MCMC",2,1,-0.0208579320250795,0.00972229985668907,2.14537016267082
"379","CHRVariational",1,4,"ApproxRejection","MCMC",3,0.5,-0.0165351112737025,0.00954329080756653,1.73264250321204
"380","CHRVariational",1,4,"ApproxRejection","MCMC",3,1,-0.0165351112737025,0.00954329080756653,1.73264250321204
"381","CHRVariational",1,4,"ApproxRejection","OFF",-1,0.5,0.703634040261202,0.100714567449488,6.98641773558823
"382","CHRVariational",1,4,"ApproxRejection","OFF",-1,1,0.703634040261202,0.100714567449488,6.98641773558823
"383","CHRVariational",1,4,"ApproxRejection","OFF",0,0.5,-0.00718227429557818,0.007369118909395,0.974644918054097
"384","CHRVariational",1,4,"ApproxRejection","OFF",0,1,-0.00718227429557818,0.007369118909395,0.974644918054097
"385","CHRVariational",1,4,"ApproxRejection","OFF",1,0.5,0.00815667538093105,0.00585624558606311,1.39281648302841
"386","CHRVariational",1,4,"ApproxRejection","OFF",1,1,0.00815667538093105,0.00585624558606311,1.39281648302841
"387","CHRVariational",1,4,"ApproxRejection","OFF",2,0.5,-0.0195680760597838,0.0111535613417872,1.75442403194317
"388","CHRVariational",1,4,"ApproxRejection","OFF",2,1,-0.0195680760597838,0.0111535613417872,1.75442403194317
"389","CHRVariational",1,4,"ApproxRejection","OFF",3,0.5,-0.0158538247389351,0.0110577665580187,1.43372756657071
"390","CHRVariational",1,4,"ApproxRejection","OFF",3,1,-0.0158538247389351,0.0110577665580187,1.43372756657071
"391","CHRVariational",1,4,"Rejection","IS",-1,0.5,NA,NA,NA
"392","CHRVariational",1,4,"Rejection","IS",-1,1,0.439099068330913,0.155395811780961,2.82568148586815
"393","CHRVariational",1,4,"Rejection","IS",0,0.5,NA,NA,NA
"394","CHRVariational",1,4,"Rejection","IS",0,1,-0.0123274915303247,0.0297367254065405,0.414554439394101
"395","CHRVariational",1,4,"Rejection","IS",1,0.5,NA,NA,NA
"396","CHRVariational",1,4,"Rejection","IS",1,1,0.00976761946734827,0.0219363962285918,0.445270014525778
"397","CHRVariational",1,4,"Rejection","IS",2,0.5,NA,NA,NA
"398","CHRVariational",1,4,"Rejection","IS",2,1,-0.0143849942625464,0.0463160069451286,0.310583645079519
"399","CHRVariational",1,4,"Rejection","IS",3,0.5,NA,NA,NA
"400","CHRVariational",1,4,"Rejection","IS",3,1,-0.0132286864053997,0.0697695751862984,0.189605374120116
"401","CHRVariational",1,4,"Rejection","MCMC",-1,0.5,0.698242871941535,0.0898878155077029,7.76793682211244
"402","CHRVariational",1,4,"Rejection","MCMC",-1,1,0.698242871941535,0.0898878155077029,7.76793682211244
"403","CHRVariational",1,4,"Rejection","MCMC",0,0.5,-0.0314915718661902,0.0517908603536225,0.608052688276834
"404","CHRVariational",1,4,"Rejection","MCMC",0,1,-0.0314915718661902,0.0517908603536225,0.608052688276834
"405","CHRVariational",1,4,"Rejection","MCMC",1,0.5,0.0429233699451675,0.0399058521838406,1.07561592087861
"406","CHRVariational",1,4,"Rejection","MCMC",1,1,0.0429233699451675,0.0399058521838407,1.07561592087861
"407","CHRVariational",1,4,"Rejection","MCMC",2,0.5,-0.112170904662912,0.0686728356158166,1.63341011998457
"408","CHRVariational",1,4,"Rejection","MCMC",2,1,-0.112170904662912,0.0686728356158166,1.63341011998457
"409","CHRVariational",1,4,"Rejection","MCMC",3,0.5,-0.0798473247857589,0.0704828370458701,1.13286195806497
"410","CHRVariational",1,4,"Rejection","MCMC",3,1,-0.0798473247857589,0.0704828370458701,1.13286195806497
"411","CHRVariational",1,4,"Rejection","OFF",-1,0.5,0.703634040261202,0.100714567449488,6.98641773558823
"412","CHRVariational",1,4,"Rejection","OFF",-1,1,0.703634040261202,0.100714567449488,6.98641773558823
"413","CHRVariational",1,4,"Rejection","OFF",0,0.5,-0.0278266062936014,0.0572341776182596,0.486188628046676
"414","CHRVariational",1,4,"Rejection","OFF",0,1,-0.0278266062936014,0.0572341776182596,0.486188628046676
"415","CHRVariational",1,4,"Rejection","OFF",1,0.5,0.0402128855705368,0.0436420527877894,0.921425162241405
"416","CHRVariational",1,4,"Rejection","OFF",1,1,0.0402128855705368,0.0436420527877894,0.921425162241405
"417","CHRVariational",1,4,"Rejection","OFF",2,0.5,-0.105965780694789,0.0814937413279753,1.30029348227276
"418","CHRVariational",1,4,"Rejection","OFF",2,1,-0.105965780694789,0.0814937413279753,1.30029348227276
"419","CHRVariational",1,4,"Rejection","OFF",3,0.5,-0.0799568464176128,0.0920455136286767,0.86866641583607
"420","CHRVariational",1,4,"Rejection","OFF",3,1,-0.0799568464176128,0.0920455136286767,0.86866641583607
"421","CHRVariational",1,4,"SKL","IS",-1,0.5,0.0210601144118323,0.0134606866863761,1.56456463942124
"422","CHRVariational",1,4,"SKL","IS",-1,1,0.882686581402616,0.884874947277097,0.997526920746017
"423","CHRVariational",1,4,"SKL","IS",0,0.5,-0.000889698687271654,0.00279099924635165,0.318774248482744
"424","CHRVariational",1,4,"SKL","IS",0,1,-0.0555228335506436,0.146455167413867,0.379111468247084
"425","CHRVariational",1,4,"SKL","IS",1,0.5,0.000472018087937241,0.00119304620324367,0.395641079661385
"426","CHRVariational",1,4,"SKL","IS",1,1,0.0514181886473685,0.117791288183719,0.436519452670995
